timestamp_local,split,uq_partition,node_count,causal_input_node_count,timestamp_utc,date,hour,eligible_sample_count_h1,eligible_sample_count_h3,eligible_sample_count_h6
2025-12-20 07:00:00,train,train,51,51,2025-12-19 23:00:00,2025-12-20,7,50,51,51
2025-12-20 08:00:00,train,train,51,51,2025-12-20 00:00:00,2025-12-20,8,51,51,51
2025-12-20 09:00:00,train,train,51,51,2025-12-20 01:00:00,2025-12-20,9,51,51,51
2025-12-20 10:00:00,train,train,51,51,2025-12-20 02:00:00,2025-12-20,10,51,51,51
2025-12-20 11:00:00,train,train,51,51,2025-12-20 03:00:00,2025-12-20,11,51,51,51
2025-12-20 12:00:00,train,train,51,51,2025-12-20 04:00:00,2025-12-20,12,51,51,51
2025-12-20 13:00:00,train,train,51,51,2025-12-20 05:00:00,2025-12-20,13,51,51,51
2025-12-20 14:00:00,train,train,51,51,2025-12-20 06:00:00,2025-12-20,14,51,51,51
2025-12-20 15:00:00,train,train,51,51,2025-12-20 07:00:00,2025-12-20,15,51,51,51
2025-12-20 16:00:00,train,train,51,51,2025-12-20 08:00:00,2025-12-20,16,51,51,51
2025-12-20 17:00:00,train,train,51,51,2025-12-20 09:00:00,2025-12-20,17,51,51,51
2025-12-20 18:00:00,train,train,51,51,2025-12-20 10:00:00,2025-12-20,18,51,51,51
2025-12-20 19:00:00,train,train,51,51,2025-12-20 11:00:00,2025-12-20,19,51,51,51
2025-12-20 20:00:00,train,train,51,51,2025-12-20 12:00:00,2025-12-20,20,51,51,51
2025-12-20 21:00:00,train,train,51,51,2025-12-20 13:00:00,2025-12-20,21,51,51,51
2025-12-20 22:00:00,train,train,51,51,2025-12-20 14:00:00,2025-12-20,22,51,51,51
2025-12-20 23:00:00,train,train,51,51,2025-12-20 15:00:00,2025-12-20,23,51,51,51
2025-12-21 00:00:00,train,train,51,51,2025-12-20 16:00:00,2025-12-21,0,51,51,51
2025-12-21 01:00:00,train,train,51,51,2025-12-20 17:00:00,2025-12-21,1,51,51,51
2025-12-21 02:00:00,train,train,51,51,2025-12-20 18:00:00,2025-12-21,2,51,51,51
2025-12-21 03:00:00,train,train,51,51,2025-12-20 19:00:00,2025-12-21,3,51,51,51
2025-12-21 04:00:00,train,train,51,51,2025-12-20 20:00:00,2025-12-21,4,51,51,51
2025-12-21 05:00:00,train,train,51,51,2025-12-20 21:00:00,2025-12-21,5,51,51,51
2025-12-21 06:00:00,train,train,51,51,2025-12-20 22:00:00,2025-12-21,6,51,51,51
2025-12-21 07:00:00,train,train,51,51,2025-12-20 23:00:00,2025-12-21,7,51,51,51
2025-12-21 08:00:00,train,train,51,51,2025-12-21 00:00:00,2025-12-21,8,51,51,51
2025-12-21 09:00:00,train,train,51,51,2025-12-21 01:00:00,2025-12-21,9,51,51,51
2025-12-21 10:00:00,train,train,51,51,2025-12-21 02:00:00,2025-12-21,10,51,51,51
2025-12-21 11:00:00,train,train,51,51,2025-12-21 03:00:00,2025-12-21,11,51,51,51
2025-12-21 12:00:00,train,train,51,51,2025-12-21 04:00:00,2025-12-21,12,51,51,51
2025-12-21 13:00:00,train,train,51,51,2025-12-21 05:00:00,2025-12-21,13,51,51,51
2025-12-21 14:00:00,train,train,51,51,2025-12-21 06:00:00,2025-12-21,14,51,51,51
2025-12-21 15:00:00,train,train,51,51,2025-12-21 07:00:00,2025-12-21,15,51,51,51
2025-12-21 16:00:00,train,train,51,51,2025-12-21 08:00:00,2025-12-21,16,51,51,51
2025-12-21 17:00:00,train,train,51,51,2025-12-21 09:00:00,2025-12-21,17,51,51,51
2025-12-21 18:00:00,train,train,51,51,2025-12-21 10:00:00,2025-12-21,18,51,51,51
2025-12-21 19:00:00,train,train,51,51,2025-12-21 11:00:00,2025-12-21,19,51,51,51
2025-12-21 20:00:00,train,train,51,51,2025-12-21 12:00:00,2025-12-21,20,51,51,51
2025-12-21 21:00:00,train,train,51,51,2025-12-21 13:00:00,2025-12-21,21,51,51,51
2025-12-21 22:00:00,train,train,51,51,2025-12-21 14:00:00,2025-12-21,22,51,51,51
2025-12-21 23:00:00,train,train,51,51,2025-12-21 15:00:00,2025-12-21,23,51,51,51
2025-12-22 00:00:00,train,train,51,51,2025-12-21 16:00:00,2025-12-22,0,51,51,51
2025-12-22 01:00:00,train,train,51,51,2025-12-21 17:00:00,2025-12-22,1,51,51,51
2025-12-22 02:00:00,train,train,51,51,2025-12-21 18:00:00,2025-12-22,2,51,51,51
2025-12-22 03:00:00,train,train,51,51,2025-12-21 19:00:00,2025-12-22,3,51,51,51
2025-12-22 04:00:00,train,train,51,51,2025-12-21 20:00:00,2025-12-22,4,51,51,51
2025-12-22 05:00:00,train,train,51,51,2025-12-21 21:00:00,2025-12-22,5,51,51,51
2025-12-22 06:00:00,train,train,51,51,2025-12-21 22:00:00,2025-12-22,6,51,51,51
2025-12-22 07:00:00,train,train,51,51,2025-12-21 23:00:00,2025-12-22,7,51,51,51
2025-12-22 08:00:00,train,train,51,51,2025-12-22 00:00:00,2025-12-22,8,51,51,51
2025-12-22 09:00:00,train,train,51,51,2025-12-22 01:00:00,2025-12-22,9,51,51,51
2025-12-22 10:00:00,train,train,51,51,2025-12-22 02:00:00,2025-12-22,10,51,51,51
2025-12-22 11:00:00,train,train,51,51,2025-12-22 03:00:00,2025-12-22,11,51,51,51
2025-12-22 12:00:00,train,train,51,51,2025-12-22 04:00:00,2025-12-22,12,51,51,51
2025-12-22 13:00:00,train,train,51,51,2025-12-22 05:00:00,2025-12-22,13,51,51,51
2025-12-22 14:00:00,train,train,51,51,2025-12-22 06:00:00,2025-12-22,14,51,51,51
2025-12-22 15:00:00,train,train,51,51,2025-12-22 07:00:00,2025-12-22,15,51,51,51
2025-12-22 16:00:00,train,train,51,51,2025-12-22 08:00:00,2025-12-22,16,51,51,51
2025-12-22 17:00:00,train,train,51,51,2025-12-22 09:00:00,2025-12-22,17,51,51,51
2025-12-22 18:00:00,train,train,51,51,2025-12-22 10:00:00,2025-12-22,18,51,51,51
2025-12-22 19:00:00,train,train,51,51,2025-12-22 11:00:00,2025-12-22,19,51,51,51
2025-12-22 20:00:00,train,train,51,51,2025-12-22 12:00:00,2025-12-22,20,51,51,51
2025-12-22 21:00:00,train,train,51,51,2025-12-22 13:00:00,2025-12-22,21,51,51,51
2025-12-22 22:00:00,train,train,51,51,2025-12-22 14:00:00,2025-12-22,22,51,51,51
2025-12-22 23:00:00,train,train,51,51,2025-12-22 15:00:00,2025-12-22,23,51,51,51
2025-12-23 00:00:00,train,train,51,51,2025-12-22 16:00:00,2025-12-23,0,51,51,51
2025-12-23 01:00:00,train,train,51,51,2025-12-22 17:00:00,2025-12-23,1,51,51,51
2025-12-23 02:00:00,train,train,51,51,2025-12-22 18:00:00,2025-12-23,2,51,51,51
2025-12-23 03:00:00,train,train,51,51,2025-12-22 19:00:00,2025-12-23,3,51,51,51
2025-12-23 04:00:00,train,train,51,51,2025-12-22 20:00:00,2025-12-23,4,51,51,51
2025-12-23 05:00:00,train,train,51,51,2025-12-22 21:00:00,2025-12-23,5,51,51,51
2025-12-23 06:00:00,train,train,51,51,2025-12-22 22:00:00,2025-12-23,6,51,51,51
2025-12-23 07:00:00,train,train,51,51,2025-12-22 23:00:00,2025-12-23,7,51,51,51
2025-12-23 08:00:00,train,train,51,51,2025-12-23 00:00:00,2025-12-23,8,51,51,51
2025-12-23 09:00:00,train,train,51,51,2025-12-23 01:00:00,2025-12-23,9,51,51,51
2025-12-23 10:00:00,train,train,51,51,2025-12-23 02:00:00,2025-12-23,10,51,51,51
2025-12-23 11:00:00,train,train,51,51,2025-12-23 03:00:00,2025-12-23,11,51,51,51
2025-12-23 12:00:00,train,train,51,51,2025-12-23 04:00:00,2025-12-23,12,51,51,50
2025-12-23 13:00:00,train,train,51,51,2025-12-23 05:00:00,2025-12-23,13,51,51,51
2025-12-23 14:00:00,train,train,51,51,2025-12-23 06:00:00,2025-12-23,14,51,51,51
2025-12-23 15:00:00,train,train,51,51,2025-12-23 07:00:00,2025-12-23,15,51,50,51
2025-12-23 16:00:00,train,train,51,51,2025-12-23 08:00:00,2025-12-23,16,51,51,51
2025-12-23 17:00:00,train,train,51,51,2025-12-23 09:00:00,2025-12-23,17,50,51,51
2025-12-23 18:00:00,train,train,51,51,2025-12-23 10:00:00,2025-12-23,18,51,51,51
2025-12-23 19:00:00,train,train,51,51,2025-12-23 11:00:00,2025-12-23,19,51,51,51
2025-12-23 20:00:00,train,train,51,51,2025-12-23 12:00:00,2025-12-23,20,51,51,51
2025-12-23 21:00:00,train,train,51,51,2025-12-23 13:00:00,2025-12-23,21,51,51,51
2025-12-23 22:00:00,train,train,51,51,2025-12-23 14:00:00,2025-12-23,22,51,51,51
2025-12-23 23:00:00,train,train,51,51,2025-12-23 15:00:00,2025-12-23,23,51,51,50
2025-12-24 00:00:00,train,train,51,51,2025-12-23 16:00:00,2025-12-24,0,51,51,51
2025-12-24 01:00:00,train,train,51,51,2025-12-23 17:00:00,2025-12-24,1,51,51,51
2025-12-24 02:00:00,train,train,51,51,2025-12-23 18:00:00,2025-12-24,2,51,50,50
2025-12-24 03:00:00,train,train,51,51,2025-12-23 19:00:00,2025-12-24,3,51,51,50
2025-12-24 04:00:00,train,train,51,51,2025-12-23 20:00:00,2025-12-24,4,50,51,51
2025-12-24 05:00:00,train,train,51,51,2025-12-23 21:00:00,2025-12-24,5,51,50,51
2025-12-24 06:00:00,train,train,51,51,2025-12-23 22:00:00,2025-12-24,6,51,50,51
2025-12-24 07:00:00,train,train,51,51,2025-12-23 23:00:00,2025-12-24,7,50,51,51
2025-12-24 08:00:00,train,train,51,51,2025-12-24 00:00:00,2025-12-24,8,50,51,51
2025-12-24 09:00:00,train,train,51,51,2025-12-24 01:00:00,2025-12-24,9,51,51,51
2025-12-24 10:00:00,train,train,51,51,2025-12-24 02:00:00,2025-12-24,10,51,51,51
2025-12-24 11:00:00,train,train,51,51,2025-12-24 03:00:00,2025-12-24,11,51,51,51
2025-12-24 12:00:00,train,train,51,51,2025-12-24 04:00:00,2025-12-24,12,51,51,51
2025-12-24 13:00:00,train,train,51,51,2025-12-24 05:00:00,2025-12-24,13,51,51,51
2025-12-24 14:00:00,train,train,51,51,2025-12-24 06:00:00,2025-12-24,14,51,51,51
2025-12-24 15:00:00,train,train,51,51,2025-12-24 07:00:00,2025-12-24,15,51,51,51
2025-12-24 16:00:00,train,train,51,51,2025-12-24 08:00:00,2025-12-24,16,51,51,51
2025-12-24 17:00:00,train,train,51,51,2025-12-24 09:00:00,2025-12-24,17,51,51,51
2025-12-24 18:00:00,train,train,51,51,2025-12-24 10:00:00,2025-12-24,18,51,51,51
2025-12-24 19:00:00,train,train,51,51,2025-12-24 11:00:00,2025-12-24,19,51,51,51
2025-12-24 20:00:00,train,train,51,51,2025-12-24 12:00:00,2025-12-24,20,51,51,51
2025-12-24 21:00:00,train,train,51,51,2025-12-24 13:00:00,2025-12-24,21,51,51,51
2025-12-24 22:00:00,train,train,51,51,2025-12-24 14:00:00,2025-12-24,22,51,51,51
2025-12-24 23:00:00,train,train,51,51,2025-12-24 15:00:00,2025-12-24,23,51,51,51
2025-12-25 00:00:00,train,train,51,51,2025-12-24 16:00:00,2025-12-25,0,51,51,51
2025-12-25 01:00:00,train,train,51,51,2025-12-24 17:00:00,2025-12-25,1,51,51,51
2025-12-25 02:00:00,train,train,51,51,2025-12-24 18:00:00,2025-12-25,2,51,51,51
2025-12-25 03:00:00,train,train,51,51,2025-12-24 19:00:00,2025-12-25,3,51,51,51
2025-12-25 04:00:00,train,train,51,51,2025-12-24 20:00:00,2025-12-25,4,51,51,51
2025-12-25 05:00:00,train,train,51,51,2025-12-24 21:00:00,2025-12-25,5,51,51,51
2025-12-25 06:00:00,train,train,51,51,2025-12-24 22:00:00,2025-12-25,6,51,51,51
2025-12-25 07:00:00,train,train,51,51,2025-12-24 23:00:00,2025-12-25,7,51,51,51
2025-12-25 08:00:00,train,train,51,51,2025-12-25 00:00:00,2025-12-25,8,51,51,51
2025-12-25 09:00:00,train,train,51,51,2025-12-25 01:00:00,2025-12-25,9,51,51,51
2025-12-25 10:00:00,train,train,51,51,2025-12-25 02:00:00,2025-12-25,10,51,51,51
2025-12-25 11:00:00,train,train,51,51,2025-12-25 03:00:00,2025-12-25,11,51,51,51
2025-12-25 12:00:00,train,train,51,51,2025-12-25 04:00:00,2025-12-25,12,51,51,51
2025-12-25 13:00:00,train,train,51,51,2025-12-25 05:00:00,2025-12-25,13,51,51,51
2025-12-25 14:00:00,train,train,51,51,2025-12-25 06:00:00,2025-12-25,14,51,51,51
2025-12-25 15:00:00,train,train,51,51,2025-12-25 07:00:00,2025-12-25,15,51,51,51
2025-12-25 16:00:00,train,train,51,51,2025-12-25 08:00:00,2025-12-25,16,51,51,51
2025-12-25 17:00:00,train,train,51,51,2025-12-25 09:00:00,2025-12-25,17,51,51,51
2025-12-25 18:00:00,train,train,51,51,2025-12-25 10:00:00,2025-12-25,18,51,51,51
2025-12-25 19:00:00,train,train,51,51,2025-12-25 11:00:00,2025-12-25,19,51,51,51
2025-12-25 20:00:00,train,train,51,51,2025-12-25 12:00:00,2025-12-25,20,51,51,51
2025-12-25 21:00:00,train,train,51,51,2025-12-25 13:00:00,2025-12-25,21,51,51,51
2025-12-25 22:00:00,train,train,51,51,2025-12-25 14:00:00,2025-12-25,22,51,51,51
2025-12-25 23:00:00,train,train,51,51,2025-12-25 15:00:00,2025-12-25,23,51,51,51
2025-12-26 00:00:00,train,train,51,51,2025-12-25 16:00:00,2025-12-26,0,51,51,51
2025-12-26 01:00:00,train,train,51,51,2025-12-25 17:00:00,2025-12-26,1,51,51,51
2025-12-26 02:00:00,train,train,51,51,2025-12-25 18:00:00,2025-12-26,2,51,51,51
2025-12-26 03:00:00,train,train,51,51,2025-12-25 19:00:00,2025-12-26,3,51,51,51
2025-12-26 04:00:00,train,train,51,51,2025-12-25 20:00:00,2025-12-26,4,51,51,51
2025-12-26 05:00:00,train,train,51,51,2025-12-25 21:00:00,2025-12-26,5,51,51,51
2025-12-26 06:00:00,train,train,51,51,2025-12-25 22:00:00,2025-12-26,6,51,51,51
2025-12-26 07:00:00,train,train,51,51,2025-12-25 23:00:00,2025-12-26,7,51,51,51
2025-12-26 08:00:00,train,train,51,51,2025-12-26 00:00:00,2025-12-26,8,51,51,51
2025-12-26 09:00:00,train,train,51,51,2025-12-26 01:00:00,2025-12-26,9,51,51,51
2025-12-26 10:00:00,train,train,51,51,2025-12-26 02:00:00,2025-12-26,10,51,51,51
2025-12-26 11:00:00,train,train,51,51,2025-12-26 03:00:00,2025-12-26,11,51,51,51
2025-12-26 12:00:00,train,train,51,51,2025-12-26 04:00:00,2025-12-26,12,51,51,51
2025-12-26 13:00:00,train,train,51,51,2025-12-26 05:00:00,2025-12-26,13,51,51,51
2025-12-26 14:00:00,train,train,51,51,2025-12-26 06:00:00,2025-12-26,14,51,51,51
2025-12-26 15:00:00,train,train,51,51,2025-12-26 07:00:00,2025-12-26,15,51,51,51
2025-12-26 16:00:00,train,train,51,51,2025-12-26 08:00:00,2025-12-26,16,51,51,51
2025-12-26 17:00:00,train,train,51,51,2025-12-26 09:00:00,2025-12-26,17,51,51,51
2025-12-26 18:00:00,train,train,51,51,2025-12-26 10:00:00,2025-12-26,18,51,51,51
2025-12-26 19:00:00,train,train,51,51,2025-12-26 11:00:00,2025-12-26,19,51,51,51
2025-12-26 20:00:00,train,train,51,51,2025-12-26 12:00:00,2025-12-26,20,51,51,50
2025-12-26 21:00:00,train,train,51,51,2025-12-26 13:00:00,2025-12-26,21,51,51,51
2025-12-26 22:00:00,train,train,51,51,2025-12-26 14:00:00,2025-12-26,22,51,51,51
2025-12-26 23:00:00,train,train,51,51,2025-12-26 15:00:00,2025-12-26,23,51,50,50
2025-12-27 00:00:00,train,train,51,51,2025-12-26 16:00:00,2025-12-27,0,51,51,51
2025-12-27 01:00:00,train,train,51,51,2025-12-26 17:00:00,2025-12-27,1,50,51,51
2025-12-27 02:00:00,train,train,51,51,2025-12-26 18:00:00,2025-12-27,2,51,50,51
2025-12-27 03:00:00,train,train,51,51,2025-12-26 19:00:00,2025-12-27,3,51,51,51
2025-12-27 04:00:00,train,train,51,51,2025-12-26 20:00:00,2025-12-27,4,50,51,51
2025-12-27 05:00:00,train,train,51,51,2025-12-26 21:00:00,2025-12-27,5,51,51,51
2025-12-27 06:00:00,train,train,51,51,2025-12-26 22:00:00,2025-12-27,6,51,51,51
2025-12-27 07:00:00,train,train,51,51,2025-12-26 23:00:00,2025-12-27,7,51,51,51
2025-12-27 08:00:00,train,train,51,51,2025-12-27 00:00:00,2025-12-27,8,51,51,51
2025-12-27 09:00:00,train,train,51,51,2025-12-27 01:00:00,2025-12-27,9,51,51,51
2025-12-27 10:00:00,train,train,51,51,2025-12-27 02:00:00,2025-12-27,10,51,51,51
2025-12-27 11:00:00,train,train,51,51,2025-12-27 03:00:00,2025-12-27,11,51,51,51
2025-12-27 12:00:00,train,train,51,51,2025-12-27 04:00:00,2025-12-27,12,51,51,51
2025-12-27 13:00:00,train,train,51,51,2025-12-27 05:00:00,2025-12-27,13,51,51,51
2025-12-27 14:00:00,train,train,51,51,2025-12-27 06:00:00,2025-12-27,14,51,51,51
2025-12-27 15:00:00,train,train,51,51,2025-12-27 07:00:00,2025-12-27,15,51,51,51
2025-12-27 16:00:00,train,train,51,51,2025-12-27 08:00:00,2025-12-27,16,51,51,51
2025-12-27 17:00:00,train,train,51,51,2025-12-27 09:00:00,2025-12-27,17,51,51,51
2025-12-27 18:00:00,train,train,51,51,2025-12-27 10:00:00,2025-12-27,18,51,51,51
2025-12-27 19:00:00,train,train,51,51,2025-12-27 11:00:00,2025-12-27,19,51,51,51
2025-12-27 20:00:00,train,train,51,51,2025-12-27 12:00:00,2025-12-27,20,51,51,51
2025-12-27 21:00:00,train,train,51,51,2025-12-27 13:00:00,2025-12-27,21,51,51,51
2025-12-27 22:00:00,train,train,51,51,2025-12-27 14:00:00,2025-12-27,22,51,51,51
2025-12-27 23:00:00,train,train,51,51,2025-12-27 15:00:00,2025-12-27,23,51,51,51
2025-12-28 00:00:00,train,train,51,51,2025-12-27 16:00:00,2025-12-28,0,51,51,51
2025-12-28 01:00:00,train,train,51,51,2025-12-27 17:00:00,2025-12-28,1,51,51,51
2025-12-28 02:00:00,train,train,51,51,2025-12-27 18:00:00,2025-12-28,2,51,51,51
2025-12-28 03:00:00,train,train,51,51,2025-12-27 19:00:00,2025-12-28,3,51,51,51
2025-12-28 04:00:00,train,train,51,51,2025-12-27 20:00:00,2025-12-28,4,51,51,51
2025-12-28 05:00:00,train,train,51,51,2025-12-27 21:00:00,2025-12-28,5,51,51,51
2025-12-28 06:00:00,train,train,51,51,2025-12-27 22:00:00,2025-12-28,6,51,51,51
2025-12-28 07:00:00,train,train,51,51,2025-12-27 23:00:00,2025-12-28,7,51,51,51
2025-12-28 08:00:00,train,train,51,51,2025-12-28 00:00:00,2025-12-28,8,51,51,51
2025-12-28 09:00:00,train,train,51,51,2025-12-28 01:00:00,2025-12-28,9,51,51,51
2025-12-28 10:00:00,train,train,51,51,2025-12-28 02:00:00,2025-12-28,10,51,51,51
2025-12-28 11:00:00,train,train,51,51,2025-12-28 03:00:00,2025-12-28,11,51,51,51
2025-12-28 12:00:00,train,train,51,51,2025-12-28 04:00:00,2025-12-28,12,51,51,51
2025-12-28 13:00:00,train,train,51,51,2025-12-28 05:00:00,2025-12-28,13,51,51,51
2025-12-28 14:00:00,train,train,51,51,2025-12-28 06:00:00,2025-12-28,14,51,51,51
2025-12-28 15:00:00,train,train,51,51,2025-12-28 07:00:00,2025-12-28,15,51,51,51
2025-12-28 16:00:00,train,train,51,51,2025-12-28 08:00:00,2025-12-28,16,51,51,51
2025-12-28 17:00:00,train,train,51,51,2025-12-28 09:00:00,2025-12-28,17,51,51,51
2025-12-28 18:00:00,train,train,51,51,2025-12-28 10:00:00,2025-12-28,18,51,51,51
2025-12-28 19:00:00,train,train,51,51,2025-12-28 11:00:00,2025-12-28,19,51,51,51
2025-12-28 20:00:00,train,train,51,51,2025-12-28 12:00:00,2025-12-28,20,51,51,51
2025-12-28 21:00:00,train,train,51,51,2025-12-28 13:00:00,2025-12-28,21,51,51,51
2025-12-28 22:00:00,train,train,51,51,2025-12-28 14:00:00,2025-12-28,22,51,51,51
2025-12-28 23:00:00,train,train,51,51,2025-12-28 15:00:00,2025-12-28,23,51,51,51
2025-12-29 00:00:00,train,train,51,51,2025-12-28 16:00:00,2025-12-29,0,51,51,51
2025-12-29 01:00:00,train,train,51,51,2025-12-28 17:00:00,2025-12-29,1,51,51,51
2025-12-29 02:00:00,train,train,51,51,2025-12-28 18:00:00,2025-12-29,2,51,51,51
2025-12-29 03:00:00,train,train,51,51,2025-12-28 19:00:00,2025-12-29,3,51,51,51
2025-12-29 04:00:00,train,train,51,51,2025-12-28 20:00:00,2025-12-29,4,51,51,51
2025-12-29 05:00:00,train,train,51,51,2025-12-28 21:00:00,2025-12-29,5,51,51,51
2025-12-29 06:00:00,train,train,51,51,2025-12-28 22:00:00,2025-12-29,6,51,51,51
2025-12-29 07:00:00,train,train,51,51,2025-12-28 23:00:00,2025-12-29,7,51,51,51
2025-12-29 08:00:00,train,train,51,51,2025-12-29 00:00:00,2025-12-29,8,51,51,51
2025-12-29 09:00:00,train,train,51,51,2025-12-29 01:00:00,2025-12-29,9,51,51,51
2025-12-29 10:00:00,train,train,51,51,2025-12-29 02:00:00,2025-12-29,10,51,51,50
2025-12-29 11:00:00,train,train,51,51,2025-12-29 03:00:00,2025-12-29,11,51,51,51
2025-12-29 12:00:00,train,train,51,51,2025-12-29 04:00:00,2025-12-29,12,51,51,51
2025-12-29 13:00:00,train,train,51,51,2025-12-29 05:00:00,2025-12-29,13,51,50,51
2025-12-29 14:00:00,train,train,51,51,2025-12-29 06:00:00,2025-12-29,14,51,51,51
2025-12-29 15:00:00,train,train,51,51,2025-12-29 07:00:00,2025-12-29,15,50,51,51
2025-12-29 16:00:00,train,train,51,51,2025-12-29 08:00:00,2025-12-29,16,51,51,51
2025-12-29 17:00:00,train,train,51,51,2025-12-29 09:00:00,2025-12-29,17,51,51,51
2025-12-29 18:00:00,train,train,51,51,2025-12-29 10:00:00,2025-12-29,18,51,51,51
2025-12-29 19:00:00,train,train,51,51,2025-12-29 11:00:00,2025-12-29,19,51,51,51
2025-12-29 20:00:00,train,train,51,51,2025-12-29 12:00:00,2025-12-29,20,51,51,51
2025-12-29 21:00:00,train,train,51,51,2025-12-29 13:00:00,2025-12-29,21,51,51,51
2025-12-29 22:00:00,train,train,51,51,2025-12-29 14:00:00,2025-12-29,22,51,51,51
2025-12-29 23:00:00,train,train,51,51,2025-12-29 15:00:00,2025-12-29,23,51,51,51
2025-12-30 00:00:00,train,train,51,51,2025-12-29 16:00:00,2025-12-30,0,51,51,51
2025-12-30 01:00:00,train,train,51,51,2025-12-29 17:00:00,2025-12-30,1,51,51,51
2025-12-30 02:00:00,train,train,51,51,2025-12-29 18:00:00,2025-12-30,2,51,51,51
2025-12-30 03:00:00,train,train,51,51,2025-12-29 19:00:00,2025-12-30,3,51,51,51
2025-12-30 04:00:00,train,train,51,51,2025-12-29 20:00:00,2025-12-30,4,51,51,51
2025-12-30 05:00:00,train,train,51,51,2025-12-29 21:00:00,2025-12-30,5,51,51,51
2025-12-30 06:00:00,train,train,51,51,2025-12-29 22:00:00,2025-12-30,6,51,51,51
2025-12-30 07:00:00,train,train,51,51,2025-12-29 23:00:00,2025-12-30,7,51,51,51
2025-12-30 08:00:00,train,train,51,51,2025-12-30 00:00:00,2025-12-30,8,51,51,51
2025-12-30 09:00:00,train,train,51,51,2025-12-30 01:00:00,2025-12-30,9,51,51,51
2025-12-30 10:00:00,train,train,51,51,2025-12-30 02:00:00,2025-12-30,10,51,51,51
2025-12-30 11:00:00,train,train,51,51,2025-12-30 03:00:00,2025-12-30,11,51,51,51
2025-12-30 12:00:00,train,train,51,51,2025-12-30 04:00:00,2025-12-30,12,51,51,51
2025-12-30 13:00:00,train,train,51,51,2025-12-30 05:00:00,2025-12-30,13,51,51,51
2025-12-30 14:00:00,train,train,51,51,2025-12-30 06:00:00,2025-12-30,14,51,51,51
2025-12-30 15:00:00,train,train,51,51,2025-12-30 07:00:00,2025-12-30,15,51,51,51
2025-12-30 16:00:00,train,train,51,51,2025-12-30 08:00:00,2025-12-30,16,51,51,51
2025-12-30 17:00:00,train,train,51,51,2025-12-30 09:00:00,2025-12-30,17,51,51,51
2025-12-30 18:00:00,train,train,51,51,2025-12-30 10:00:00,2025-12-30,18,51,51,51
2025-12-30 19:00:00,train,train,51,51,2025-12-30 11:00:00,2025-12-30,19,51,51,51
2025-12-30 20:00:00,train,train,51,51,2025-12-30 12:00:00,2025-12-30,20,51,51,51
2025-12-30 21:00:00,train,train,51,51,2025-12-30 13:00:00,2025-12-30,21,51,51,51
2025-12-30 22:00:00,train,train,51,51,2025-12-30 14:00:00,2025-12-30,22,51,51,51
2025-12-30 23:00:00,train,train,51,51,2025-12-30 15:00:00,2025-12-30,23,51,51,51
2025-12-31 00:00:00,train,train,51,51,2025-12-30 16:00:00,2025-12-31,0,51,51,51
2025-12-31 01:00:00,train,train,51,51,2025-12-30 17:00:00,2025-12-31,1,51,51,51
2025-12-31 02:00:00,train,train,51,51,2025-12-30 18:00:00,2025-12-31,2,51,51,51
2025-12-31 03:00:00,train,train,51,51,2025-12-30 19:00:00,2025-12-31,3,51,51,51
2025-12-31 04:00:00,train,train,51,51,2025-12-30 20:00:00,2025-12-31,4,51,51,51
2025-12-31 05:00:00,train,train,51,51,2025-12-30 21:00:00,2025-12-31,5,51,51,51
2025-12-31 06:00:00,train,train,51,51,2025-12-30 22:00:00,2025-12-31,6,51,51,51
2025-12-31 07:00:00,train,train,51,51,2025-12-30 23:00:00,2025-12-31,7,51,51,51
2025-12-31 08:00:00,train,train,51,51,2025-12-31 00:00:00,2025-12-31,8,51,51,51
2025-12-31 09:00:00,train,train,51,51,2025-12-31 01:00:00,2025-12-31,9,51,51,51
2025-12-31 10:00:00,train,train,51,51,2025-12-31 02:00:00,2025-12-31,10,51,51,51
2025-12-31 11:00:00,train,train,51,51,2025-12-31 03:00:00,2025-12-31,11,51,51,51
2025-12-31 12:00:00,train,train,51,51,2025-12-31 04:00:00,2025-12-31,12,51,51,51
2025-12-31 13:00:00,train,train,51,51,2025-12-31 05:00:00,2025-12-31,13,51,51,51
2025-12-31 14:00:00,train,train,51,51,2025-12-31 06:00:00,2025-12-31,14,51,51,51
2025-12-31 15:00:00,train,train,51,51,2025-12-31 07:00:00,2025-12-31,15,51,51,50
2025-12-31 16:00:00,train,train,51,51,2025-12-31 08:00:00,2025-12-31,16,51,51,42
2025-12-31 17:00:00,train,train,51,51,2025-12-31 09:00:00,2025-12-31,17,51,51,42
2025-12-31 18:00:00,train,train,51,51,2025-12-31 10:00:00,2025-12-31,18,51,50,51
2025-12-31 19:00:00,train,train,51,51,2025-12-31 11:00:00,2025-12-31,19,51,42,51
2025-12-31 20:00:00,train,train,51,51,2025-12-31 12:00:00,2025-12-31,20,50,42,50
2025-12-31 21:00:00,train,train,51,51,2025-12-31 13:00:00,2025-12-31,21,42,51,51
2025-12-31 22:00:00,train,train,51,51,2025-12-31 14:00:00,2025-12-31,22,42,51,51
2025-12-31 23:00:00,train,train,51,51,2025-12-31 15:00:00,2025-12-31,23,51,50,51
2026-01-01 00:00:00,train,train,51,51,2025-12-31 16:00:00,2026-01-01,0,51,51,51
2026-01-01 01:00:00,train,train,51,51,2025-12-31 17:00:00,2026-01-01,1,50,51,51
2026-01-01 02:00:00,train,train,51,51,2025-12-31 18:00:00,2026-01-01,2,51,51,51
