relative_path,size_bytes,sha256
04_E1_E5/E3_meteorology/best_checkpoint/E3_meteorology_h3_seed20260718.json,1951110,8a2605c14d61c6a35b4ebc4d9d43dbaa2058a81080a020cd56f3f39a1cc943fb
04_E1_E5/E3_meteorology/best_checkpoint/E3_meteorology_h3_seed42.json,1858002,2b3aa400a55e68be2f2e7d24dfe9844e0db8633209773f8a1e2b9fc84e966ade
04_E1_E5/E3_meteorology/best_checkpoint/E3_meteorology_h6_seed2025.json,1884514,84005c6ebd0784e0e3cc14898f1531ebecdbd5aad96e52f59715237cacdd9df6
04_E1_E5/E3_meteorology/best_checkpoint/E3_meteorology_h6_seed20260623.json,1737441,f8c49c4dfc249ababb1e23fc2a65d8cd60e397ff6655d1ef7726aa3396d7d7d4
04_E1_E5/E3_meteorology/best_checkpoint/E3_meteorology_h6_seed20260715.json,1997426,c941f28f0a5f16cedc07e5b9903391ace7ef4d6c16abe4db8d8c007dd00866dd
04_E1_E5/E3_meteorology/best_checkpoint/E3_meteorology_h6_seed20260718.json,2177988,5e821ed89346d64cf58a9ddb24745f38e43672d5f0dd5524df1c929ebeb971ca
04_E1_E5/E3_meteorology/best_checkpoint/E3_meteorology_h6_seed42.json,2203762,33b060bdc82e712fbe5a097179cedadb06dc1113e2088d3d082e4e9e2e8f00f3
04_E1_E5/E3_meteorology/config.yaml,1461,6f6d0348e61f161d9785db7ea90c9a41f20867260cb960a9c3f39862978684eb
04_E1_E5/E3_meteorology/metrics_by_seed.csv,2245,5f3f41e92678fadc0bbb89ae4343b4d97003f99ef717165388428ae12afc730e
04_E1_E5/E3_meteorology/metrics_summary.csv,803,5439601c9c271d2576d619be8299f30aa4b39013d5aa4079b846a6c8e3df7e0b
04_E1_E5/E3_meteorology/predictions.parquet,2105482,bbdeca5a6acbb5c0d1de4ce7dd0473e4abd0d31ab571d9bef06fe6c5a5647add
04_E1_E5/E3_meteorology/preprocessing_h1.json,4111,bf0c73a940fa121acae878d819a1a1199e8601c318a290b4641958780967e37e
04_E1_E5/E3_meteorology/preprocessing_h3.json,4111,bf0c73a940fa121acae878d819a1a1199e8601c318a290b4641958780967e37e
04_E1_E5/E3_meteorology/preprocessing_h6.json,4111,bf0c73a940fa121acae878d819a1a1199e8601c318a290b4641958780967e37e
04_E1_E5/E3_meteorology/training_log.csv,1971,95704705440a726e0227c67724cf94e52c25ffba0387a62ccea6ccb31ef7fc66
04_E1_E5/E4_atmospheric/best_checkpoint/E4_atmospheric_h1_seed2025.json,1778597,20d12bc41dace908714d07c4394d194fcc33c41d2caee8f2c1090eb385f236da
04_E1_E5/E4_atmospheric/best_checkpoint/E4_atmospheric_h1_seed20260623.json,1904763,5845f1ae236fed311549a1ae8a929d550490dddc32dcd3d2ea5882297bd43330
04_E1_E5/E4_atmospheric/best_checkpoint/E4_atmospheric_h1_seed20260715.json,1614070,f886dff600ad80f5ca8351ecec445697b70de49a11843dc366fa3020402bfba8
04_E1_E5/E4_atmospheric/best_checkpoint/E4_atmospheric_h1_seed20260718.json,1855497,58ec7a2dddbbd60e9924187ddf8819ce2ee02deb79813e3d1ce9ca99a1debce8
04_E1_E5/E4_atmospheric/best_checkpoint/E4_atmospheric_h1_seed42.json,1813233,4b64ad2aa06d27e10999ae2d1e43b82d8960c31bf80c94d3577bc8f4b4da91c6
04_E1_E5/E4_atmospheric/best_checkpoint/E4_atmospheric_h3_seed2025.json,1565660,68ab0ece02e94808849ed9d6a96d7465c1b4cc89a02e2a532cb54bb1dd5f48f6
04_E1_E5/E4_atmospheric/best_checkpoint/E4_atmospheric_h3_seed20260623.json,1520488,c28c3683112866e7d4145e2438095b77683b7d9bdf0ce1b8dfac2b8005f0f1ab
04_E1_E5/E4_atmospheric/best_checkpoint/E4_atmospheric_h3_seed20260715.json,1691937,b92bf99b96498b8623568311397ba7bb6f95c9c706681a871643820195761433
04_E1_E5/E4_atmospheric/best_checkpoint/E4_atmospheric_h3_seed20260718.json,1539569,c1bcd8c4e95157aa3e1b5a5d1da0b1afa4ae382e557c97bebafc7396eb7e6365
04_E1_E5/E4_atmospheric/best_checkpoint/E4_atmospheric_h3_seed42.json,1776491,cb77550dfd7521d6cb711436ab0bbff3c5f6d35fe89e56d75407add06dc6148f
04_E1_E5/E4_atmospheric/best_checkpoint/E4_atmospheric_h6_seed2025.json,1671495,eb8efdf19de977e86aa4c946f64a141233703839a36eec96b961472ede7d3f87
04_E1_E5/E4_atmospheric/best_checkpoint/E4_atmospheric_h6_seed20260623.json,1621130,e38558e505a37b00e80ea25dc830f80956e80376861e4cb831eedb4ff57c27da
04_E1_E5/E4_atmospheric/best_checkpoint/E4_atmospheric_h6_seed20260715.json,1593060,9427550e84eb3b08307c9c8005e131df12d31654c73961f63ab8306e5e82f67f
04_E1_E5/E4_atmospheric/best_checkpoint/E4_atmospheric_h6_seed20260718.json,1796290,e10a2a0fdf70a5c92007075de5be32f6dc593bf773dc5d2518b1ebc9af4edae5
04_E1_E5/E4_atmospheric/best_checkpoint/E4_atmospheric_h6_seed42.json,1608499,2c2777b015cd410fdfe618818916fcbbe6c40d4ed05b7f257e26b0a88b684ee5
04_E1_E5/E4_atmospheric/config.yaml,1797,9910b0dc079dc19cd0137ea3680450a46b4aa35ef35cab1113c32fd5df1edaea
04_E1_E5/E4_atmospheric/metrics_by_seed.csv,2272,9ce3ee37493781a52f324e1acf795a4289d624224f50d345a5657877bc3b7edd
04_E1_E5/E4_atmospheric/metrics_summary.csv,800,518fd979b545b2198dd3c591cccc7c2baaf6ba85ad03524ab19f765d4b992aa1
04_E1_E5/E4_atmospheric/predictions.parquet,1832131,51510a05d21be2a3244a9412be94cd0ed5662047d74d68794d3ce382bac3453a
04_E1_E5/E4_atmospheric/preprocessing_h1.json,4910,79a35786be91f47384f31091189738ec81e34bf7c43f6cc33c3e873361c83112
04_E1_E5/E4_atmospheric/preprocessing_h3.json,4910,79a35786be91f47384f31091189738ec81e34bf7c43f6cc33c3e873361c83112
04_E1_E5/E4_atmospheric/preprocessing_h6.json,4910,79a35786be91f47384f31091189738ec81e34bf7c43f6cc33c3e873361c83112
04_E1_E5/E4_atmospheric/training_log.csv,1987,88a02ac355dfebbc44b20a19fdcbec6f5e13b32ecda0873066af3d3a3ce6aa98
04_E1_E5/E5_full_fusion/best_checkpoint/E5_full_fusion_h1_seed2025.json,1628650,c7d6ae2604088d8900fa146e33d64ae649b9913f9879873b3d60ecbee9e3e350
04_E1_E5/E5_full_fusion/best_checkpoint/E5_full_fusion_h1_seed20260623.json,1829819,99f4d0db5cf10b9182339a449e9b4c56ba4f7d0fea00d9f73818b70522940ce5
04_E1_E5/E5_full_fusion/best_checkpoint/E5_full_fusion_h1_seed20260715.json,1606690,a33f1c363a89e7fae45d70999cc794b27cf4088c3f2e9d17f9edcbb81354c92c
04_E1_E5/E5_full_fusion/best_checkpoint/E5_full_fusion_h1_seed20260718.json,1652337,aa1363140d359c5ea2ea96820de6cf5e5d9c0582b8b97364ed4c60cd0ced4848
04_E1_E5/E5_full_fusion/best_checkpoint/E5_full_fusion_h1_seed42.json,1744430,502260baefffa9fbf5473827f40c5181f8ac05914ac42316cfc5683bb58ea8d4
04_E1_E5/E5_full_fusion/best_checkpoint/E5_full_fusion_h3_seed2025.json,1571475,a81789a82d2f4a89a99fb28981e214509f91aa3d757bd3389a2b721e4165e521
04_E1_E5/E5_full_fusion/best_checkpoint/E5_full_fusion_h3_seed20260623.json,1629727,cfa260c30a699da4e7764d3e6b4a7fc7c479621f1e244713903c17ce318d42d1
04_E1_E5/E5_full_fusion/best_checkpoint/E5_full_fusion_h3_seed20260715.json,1651968,72abce655258c549082f785d806419930d870ebb0d64ea02d6e41f2b2899ab20
04_E1_E5/E5_full_fusion/best_checkpoint/E5_full_fusion_h3_seed20260718.json,1585920,bab17f2d6c295595bcb67d86a7651d558957026032439537edb774330506762e
04_E1_E5/E5_full_fusion/best_checkpoint/E5_full_fusion_h3_seed42.json,1623581,0c22cb73f9409b250b32dac171a02305811be4c3ddda1d857acae90fec86581a
04_E1_E5/E5_full_fusion/best_checkpoint/E5_full_fusion_h6_seed2025.json,1710565,9ad9d78709f7b8d72235fb1fa89d938d446973a2baeeb0f402a9f6483957be15
04_E1_E5/E5_full_fusion/best_checkpoint/E5_full_fusion_h6_seed20260623.json,1665156,ecdc4360e19ae8866bef005e61cac7b7b6d8a4d60d6693b94dc01f00fba1843a
04_E1_E5/E5_full_fusion/best_checkpoint/E5_full_fusion_h6_seed20260715.json,1739553,0e6f4692839cd11a18e99139afb0a2d331dd59184159638332c845bedcb4d2cf
04_E1_E5/E5_full_fusion/best_checkpoint/E5_full_fusion_h6_seed20260718.json,1916998,0d9f774899878dc95344d143c800081d84be63369de16e5479c0da49e3b7f38f
04_E1_E5/E5_full_fusion/best_checkpoint/E5_full_fusion_h6_seed42.json,1627513,3c9453b38a22cebf18ef46d17971e6e9a716d38846b011aec0ed597b91c259e3
04_E1_E5/E5_full_fusion/config.yaml,2535,ba4fd95c43e647dbc7c40c8c2bcaef338449c138c9dd14ccdad067382295f84f
04_E1_E5/E5_full_fusion/metrics_by_seed.csv,2149,2ea68fdb26a1f71aa37166b9db771503ab1f943201089bd7a1f3deea24937b19
04_E1_E5/E5_full_fusion/metrics_summary.csv,781,7140637554a57dbc8d0142c5a0ce3bc91cd284fd932a63c3d356ec5d0d25a37a
04_E1_E5/E5_full_fusion/predictions.parquet,2116447,0d9b5334aad423916cda9336f85c42707e7c09a0733048d96c6fd5759ae344cd
04_E1_E5/E5_full_fusion/preprocessing_h1.json,7222,7153f74edf324c1fde458b4262925055c70c2b90f4863191b41675131afd9f15
04_E1_E5/E5_full_fusion/preprocessing_h3.json,7222,7153f74edf324c1fde458b4262925055c70c2b90f4863191b41675131afd9f15
04_E1_E5/E5_full_fusion/preprocessing_h6.json,7222,7153f74edf324c1fde458b4262925055c70c2b90f4863191b41675131afd9f15
04_E1_E5/E5_full_fusion/training_log.csv,1990,9a79b911ffbb8d837b0409db4763522c085281c0e259e884becc292f4198982c
04_E1_E5/metrics_by_seed.csv,10636,6e029ff2dc65e8e62f7582870727b20418feb41397cf127539cb6b4d3e566647
04_E1_E5/metrics_summary.csv,3256,ff3eeb7dc0e071a92935e304078582cfb3ea91fd431265945db455eef1cef2a3
04_E1_E5/predictions_all_models.parquet,10172430,3075a5c3c894bd600736b7695469b748a3daed219f605cd0e6fcdb9c82b16b4a
04_E1_E5/sample_consistency_final.csv,752,9efccb138875116872672165f4ebd5375e2253bafec232361b74e2f939ce89fb
05_E6_ablation/atmospheric_ablation/metrics_by_seed.csv,18625,877f39c864fd45dd1334812cf048265180ef4c2ad8a22f7652c5aebef0f4f4a7
05_E6_ablation/atmospheric_ablation/metrics_summary.csv,5667,376306bdfb4f18a53235f6333ce7a10352648bcf9aa93c1d2872451451f87625
05_E6_ablation/atmospheric_ablation/metrics_with_deltas.csv,25376,c6d1c880a2c1bd4cd916b30f4130bf8c59a79600df3f934b6f4b8247cd5e50f2
05_E6_ablation/atmospheric_ablation/predictions.parquet,15594422,8d549b36deb5e7bb5661cf99708ab7e201f7baebb89a06bd8d8c9438fef09bea
05_E6_ablation/atmospheric_ablation/runs/P0_traffic_only_config.yaml,849,d7399aff7e1428678f287f45d49d6d0c2f9b81a27ded04c3e733363de4cc135b
05_E6_ablation/atmospheric_ablation/runs/P0_traffic_only_predictions.parquet,1985207,2ab07033a1060f08d367f1fba78d709b96681af461b849a3fed5f1a37938cd77
05_E6_ablation/atmospheric_ablation/runs/P0_traffic_only_training_log.csv,1365,9e35220770dd6cac8b568b9f65180a0c8a31060053a94bfa363ec9d395e20f28
05_E6_ablation/atmospheric_ablation/runs/P1_pm2_5_only_config.yaml,873,94d6bd652f30a603662a6a8805f550708b669c8dbac8ee954e603570a04937d1
05_E6_ablation/atmospheric_ablation/runs/P1_pm2_5_only_predictions.parquet,1950012,36e51e7e7d91e4c2b97f4d9cda6607ed2e368dadcc749af5ed882c779aec70bd
05_E6_ablation/atmospheric_ablation/runs/P1_pm2_5_only_training_log.csv,2287,a59dd7bb383965b15391482898ea6120909b728c37beab7a833cbe902ca3d21e
05_E6_ablation/atmospheric_ablation/runs/P2_aod_only_config.yaml,887,0a23a30eb590221e8308cc48bf6e409588eda2856afe33f22bae801309c0e1e9
05_E6_ablation/atmospheric_ablation/runs/P2_aod_only_predictions.parquet,1890082,52919e7c0e12197d8ce1f8bcfd944757cdecbcef0217e6e3fea377df622c92dc
05_E6_ablation/atmospheric_ablation/runs/P2_aod_only_training_log.csv,2263,99d6d38adf5471a682c878bb4adc0daf32eff582669c61cfd164c2a01b3e1602
05_E6_ablation/atmospheric_ablation/runs/P3_pm2_5_plus_aod_config.yaml,902,25fe4b5f8ee415f800c01923e1ce39400d7e32b954b587ef5d67b5dadbcf69f3
05_E6_ablation/atmospheric_ablation/runs/P3_pm2_5_plus_aod_predictions.parquet,1874126,f0f5dbb6d31372949fb6df5d10c8f87b07340b611c2e0376b82ff061bd80c234
05_E6_ablation/atmospheric_ablation/runs/P3_pm2_5_plus_aod_training_log.csv,2349,43137ea8beaee4542445cff209f46d84666c6e3194a5c8f7b9a56888f6664c00
05_E6_ablation/atmospheric_ablation/runs/P4_gaseous_pollutants_config.yaml,939,9dab46c427f2fbe3d54c160e47405810f7f2a8350ddd98d00063574442a54eb1
05_E6_ablation/atmospheric_ablation/runs/P4_gaseous_pollutants_predictions.parquet,1974263,1331d1589a4de461b93f81243fa4cfe9d362450bafa42a503968883be3984c98
05_E6_ablation/atmospheric_ablation/runs/P4_gaseous_pollutants_training_log.csv,2412,5bad0629cfc87224178eda3ad9579718414cfe30bef0cabf47887c842c0eb36b
05_E6_ablation/atmospheric_ablation/runs/P5_particulate_context_config.yaml,915,25383ddeeaf3987e365ef2a7156dc8d803a78d535b47f3180eec5d64a1a39ce8
05_E6_ablation/atmospheric_ablation/runs/P5_particulate_context_predictions.parquet,1863188,5589e1aea48846c4aa0f670a4134029020b6161f80df55a9a0e4de2cafe2181b
05_E6_ablation/atmospheric_ablation/runs/P5_particulate_context_training_log.csv,2431,eecf0223bdc4b2cdc3593504d8e70078e0e49743837f1c2f4dfb53cc4dc1a02e
05_E6_ablation/atmospheric_ablation/runs/P6_full_atmospheric_context_config.yaml,1484,4d22513c54cbc2e12b50faa542bd34e8d1abf5c96b6565355b0204ec436baade
05_E6_ablation/atmospheric_ablation/runs/P6_full_atmospheric_context_predictions.parquet,1834216,d65f5f2a5e2d1232d90d2f33441fcce4aaef73bf1a69afaee0a9a29fc07e1ffa
05_E6_ablation/atmospheric_ablation/runs/P6_full_atmospheric_context_training_log.csv,1530,f09195b42aec58337abc304a673c65a091d1ae9e737a7a9601402faa2ed6950f
05_E6_ablation/atmospheric_ablation/runs/P7_full_atmospheric_without_lag_rolling_config.yaml,1007,b832ee095daaea92e07a5632f0e501822642787f9aeecd3f545fc03b9b8bf9ba
05_E6_ablation/atmospheric_ablation/runs/P7_full_atmospheric_without_lag_rolling_predictions.parquet,1925272,37baa7aeac135e1977059290ea89842143ec9e54410a5490a57e7c120203b6dd
05_E6_ablation/atmospheric_ablation/runs/P7_full_atmospheric_without_lag_rolling_training_log.csv,2685,ad244fbbb3a65a1d431c2a1e62ff79b21f90ac831979cbc099eca60f3f1bd7b8
05_E6_ablation/atmospheric_ablation/sample_consistency.csv,21527,d24b835e35cf7d4de6437f6753d0e705893f905a270e8767dd94123946336ee8
05_E6_ablation/meteorology_ablation/metrics_by_seed.csv,20286,7bf54d7855e95206d95a893cb16a0f32d31943b3843697b93fabd30630c332a2
05_E6_ablation/meteorology_ablation/metrics_summary.csv,6241,035d01886886bbb81c906c13d87b19552fefd5b05cb68889f3cd50a25ca44f04
05_E6_ablation/meteorology_ablation/metrics_with_deltas.csv,27967,cebcbc3e465eb031b14db0de67752d884e071dfb414a0ee74d6b2277bc0a5ee3
05_E6_ablation/meteorology_ablation/predictions.parquet,18704727,386470f2b858923e6182c71c4f7895e3790df6c1b4091bb1f4bf7805b65ffc3d
05_E6_ablation/meteorology_ablation/runs/M0_traffic_only_config.yaml,849,649f30692f71bc381fd959e9bbdce042df8edda3b8d3419f134d9da36f3d4687
05_E6_ablation/meteorology_ablation/runs/M0_traffic_only_predictions.parquet,1985207,a641c356a84af4e7b779731014914185e677472ed348772cf3dec71be262f956
05_E6_ablation/meteorology_ablation/runs/M0_traffic_only_training_log.csv,1365,c86c8b1813dc5023e8a4947496eff38e7811a74ee2d102609394bc5727b1d293
05_E6_ablation/meteorology_ablation/runs/M1_temperature_config.yaml,879,1beb04238caaed308351710b2ed171c3951371ea987a690a550e5d1e507f8d12
05_E6_ablation/meteorology_ablation/runs/M1_temperature_predictions.parquet,2020793,690ae9eedffb2a7158e508bcfb819b8ad2a9f2a20dfa86ed0116a44764ad4732
05_E6_ablation/meteorology_ablation/runs/M1_temperature_training_log.csv,2309,7f104deca13bae5560f376c3f6ade205a777b1b3299bae1027ea80dee275b3e3
05_E6_ablation/meteorology_ablation/runs/M2_humidity_dew_point_config.yaml,908,14130f473679fbdbbc68a8b9b99b482bd8e00e332a134a3b214c8806c3498bcc
05_E6_ablation/meteorology_ablation/runs/M2_humidity_dew_point_predictions.parquet,2035441,e1dec26d3032f72294d35a1a4ea429400a60ecb5adbcf0785edcd6a09b2feec1
05_E6_ablation/meteorology_ablation/runs/M2_humidity_dew_point_training_log.csv,2405,51c2744c0c902475f8c2896ae03bc9920adeb877de0ceb9f3f7b18523af54758
05_E6_ablation/meteorology_ablation/runs/M3_wind_config.yaml,979,d0a282ff6975763bf2d4731fd74d0732f3bcee5034a41b7661a0889e62d6d444
05_E6_ablation/meteorology_ablation/runs/M3_wind_predictions.parquet,2046580,36893df80d723433c45d921f3fe3f7db97d9ee8521b4b18a8cc0ddf902a20a5e
05_E6_ablation/meteorology_ablation/runs/M3_wind_training_log.csv,2201,5f783b77de8a218755148f21b7c28699aefc81d5550c62d72b2bb7d00f9e82e7
05_E6_ablation/meteorology_ablation/runs/M4_pressure_config.yaml,878,6c6f060f038a4f2a02050a3873579884353e382f24d3bcfc082fca47d530ea6b
05_E6_ablation/meteorology_ablation/runs/M4_pressure_predictions.parquet,2132602,586f7f57c0a5115109e6c7ee62146e0100d17c149e0c8b2261762beeaba898dd
05_E6_ablation/meteorology_ablation/runs/M4_pressure_training_log.csv,2255,4a56a0bcdf25a1a5383e2e65dff1cef04b9ea476b86eb1a8eb2e2ff89c8f141a
05_E6_ablation/meteorology_ablation/runs/M5_cloud_boundary_layer_radiation_config.yaml,943,95e42b1440dd4d23995e9bf0b6632a143cc4d5c4c55627094a40a539a4bdc6cb
05_E6_ablation/meteorology_ablation/runs/M5_cloud_boundary_layer_radiation_predictions.parquet,1998970,94f401ae1a7d483eba2b6022568307d6b7c92456902525644ae7a5d178cb9070
05_E6_ablation/meteorology_ablation/runs/M5_cloud_boundary_layer_radiation_training_log.csv,2594,a8f30e79fe751278f68ba1fa827895152e110a7a57a2392d8a3b0605ec99e608
05_E6_ablation/meteorology_ablation/runs/M6_temperature_humidity_config.yaml,928,d5775bc551b5c41b4a11f82e6867289095caf73b24cf049c0ccbf1be6781fd8c
05_E6_ablation/meteorology_ablation/runs/M6_temperature_humidity_predictions.parquet,2035278,fc3f1941776a04a43d553602e00c776e3c3917076d5b824620d265ae4793b61a
05_E6_ablation/meteorology_ablation/runs/M6_temperature_humidity_training_log.csv,2444,3450ee3c8cb92e92f4692e18eef6c89cc49013af1f80264d5ae55b71a259acf4
05_E6_ablation/meteorology_ablation/runs/M7_wind_boundary_layer_config.yaml,1019,c4604a21a270587eaaffe1a366ebadfadc31618527faddd2fa263bce1cba24d2
05_E6_ablation/meteorology_ablation/runs/M7_wind_boundary_layer_predictions.parquet,2040259,97a32ffb14c0fcaf173a6a5781703a70afcf9f1f533d95bc4cd70d5875c68024
05_E6_ablation/meteorology_ablation/runs/M7_wind_boundary_layer_training_log.csv,2428,a552bd1ca579e0c88573b09926a3ce1f9835ff05c0c9dfbc1a10f86cf702be9f
05_E6_ablation/meteorology_ablation/runs/M8_full_meteorology_config.yaml,1142,5bde8ba85fbcc45adf133ea4f7614ae0186a14897c8d680048684bb84b44fe91
05_E6_ablation/meteorology_ablation/runs/M8_full_meteorology_predictions.parquet,2107217,3778437cfa8212446d2a30b75a7b9dc746b2edd3786da90aad44b1c4eba5df57
05_E6_ablation/meteorology_ablation/runs/M8_full_meteorology_training_log.csv,1410,044ff275c33d907f02e0023565bd9e3fc252c694cdd4708848db6f9a2e3d04b8
05_E6_ablation/meteorology_ablation/sample_consistency.csv,23897,01038485c73b45022f37db310b3840d6e27880d4718e8231427100b23e0ddbb3
05_E6_ablation/modality_ablation/metrics_by_seed.csv,16806,fb1742204964da7a0ae3904d8e94bfa7521a19646d39e32a7bebbbdb94cc73ee
05_E6_ablation/modality_ablation/metrics_summary.csv,5065,5195f346e1fbf515b6830eb265c6956b5139c34cbf2893ea69e43216871e622a
05_E6_ablation/modality_ablation/metrics_with_deltas.csv,26833,227e95a410b53e57f64466f49f280fe4e29ebdbaa2593b7ad64ec0fb18dbaf07
05_E6_ablation/modality_ablation/predictions.parquet,14950070,0b1d132cae630b03a53aea89f4abe64834dd9b099fcd5519a3075394a0b84f75
05_E6_ablation/modality_ablation/runs/A0_full_fusion_config.yaml,2214,73a2bf6c6fd9f5fb0286c2953ccc98c24ac5801436565184e3c5736430e50c23
05_E6_ablation/modality_ablation/runs/A0_full_fusion_predictions.parquet,2118082,2127e14332d26d3050abf56dbf68411fb3544f09ba46c6e4b5b17188e1f5f209
05_E6_ablation/modality_ablation/runs/A0_full_fusion_training_log.csv,1290,b9083bd880548d07ce1500d0267a52ace22df4883717987317cc0730d4a914d3
05_E6_ablation/modality_ablation/runs/A1_without_rainfall_config.yaml,1966,ece29bbae6c213fbd99f1455b4cd015bc3d2214f76a0e3b3bed5591f0e0ee1c3
05_E6_ablation/modality_ablation/runs/A1_without_rainfall_predictions.parquet,2100688,be483a6a02a2992cd14996194b2f634c43e407bbd898fe8b12d38c718d1444da
05_E6_ablation/modality_ablation/runs/A1_without_rainfall_training_log.csv,2349,99d0dedd0b1fea5cc2727ba427bd18c7032ae826a66831d974f1c0795d68831c
05_E6_ablation/modality_ablation/runs/A2_without_meteorology_config.yaml,1922,cf88472b360e49cbcebaedb348aeb4e358d37fad1f4a2dee2ae2e2a402806e03
05_E6_ablation/modality_ablation/runs/A2_without_meteorology_predictions.parquet,2100620,461b9598fb9979f91c466cbc2004326918b8287fcf8ca3f55ad71c43c17e27f4
05_E6_ablation/modality_ablation/runs/A2_without_meteorology_training_log.csv,2397,e3797b50058689ce015a3a065003a2a9547d697fb18f896e58e2d4444aa98b09
05_E6_ablation/modality_ablation/runs/A3_without_atmospheric_context_config.yaml,1596,8a8f05e8dad3de36ee3aca05343d4c887fd61a4d3db5c5f4d41dddc16966b861
05_E6_ablation/modality_ablation/runs/A3_without_atmospheric_context_predictions.parquet,2152833,0ac97a270c88e571daa819f5d41f7b5e6a12c590c71fe0ede37e69896c30725f
05_E6_ablation/modality_ablation/runs/A3_without_atmospheric_context_training_log.csv,2516,877380bef958bb052ac941cd9325aab60756c21db93d49ba2d13357eddd16e6e
05_E6_ablation/modality_ablation/runs/A4_without_environmental_lag_rolling_config.yaml,1555,8dadcd94a8455255ce861d5700b059c5985210fd7a8113472a2655cdcfc7c039
05_E6_ablation/modality_ablation/runs/A4_without_environmental_lag_rolling_predictions.parquet,2146357,fabdfede677c17403f2dba8f6bc51a9671b6bf10e827bf90e2005641fa0d8be9
05_E6_ablation/modality_ablation/runs/A4_without_environmental_lag_rolling_training_log.csv,2608,10da1185475cce5f1ece3d0ae56005152f23f89d0711d59620b4959d6b5538f8
05_E6_ablation/modality_ablation/runs/A5_without_reliability_config.yaml,2050,a9b75ba5f731a8d02861c08cc792892e2cef679e9fe965c216579221e50049cc
05_E6_ablation/modality_ablation/runs/A5_without_reliability_predictions.parquet,2107086,22d6b22407757c46cc528c723d310e3ed52cb2267a2f7ac9e36328fdba78998f
05_E6_ablation/modality_ablation/runs/A5_without_reliability_training_log.csv,2392,8dbb23e2eafe5c59052202f09db819fe8995462d1b7f84fb27c280c3d88d65a7
05_E6_ablation/modality_ablation/runs/A6_without_road_context_config.yaml,2000,83271ccb84fe4af63bd1faa7d1ea7a81fdc1d4cdfb47a8a7fa92d7b14e2b68b1
05_E6_ablation/modality_ablation/runs/A6_without_road_context_predictions.parquet,2035384,82b8955e82be9b10058e1b9f02e3a5da70fe034e6bca9907a9bef533e0efeab9
05_E6_ablation/modality_ablation/runs/A6_without_road_context_training_log.csv,2414,ae3d307acd7e579449e4703a427c63b8fdf2c53e537293ac6054c5404572b4e5
05_E6_ablation/modality_ablation/sample_consistency.csv,19172,94e61afc96113799e9a10571e11c54a243731c87749f64129de11b93796d63df
05_E6_ablation/rainfall_ablation/metrics_by_seed.csv,14921,cdd7e98bda22f052788bb98415c72bbdc59bc896ba18db1bd6055028f85fdcd5
05_E6_ablation/rainfall_ablation/metrics_summary.csv,4473,92303539665c36a16e0c2a71bf641958ee0d7451eee024dcd14a82acb7a1213a
05_E6_ablation/rainfall_ablation/metrics_with_deltas.csv,20143,56add640efc079642386ed30ea0f80acb7290412acdbebaae5df12782beb9d4a
05_E6_ablation/rainfall_ablation/predictions.parquet,12352868,c4106e65e44c76c6c0c612dce74996def894bd4359fc2441607da4a28578aad0
05_E6_ablation/rainfall_ablation/runs/R0_current_rainfall_only_config.yaml,861,62c5ea20711422a5d8c5fe143468a7824d14e208881e76db1420193fc4c94bdf
05_E6_ablation/rainfall_ablation/runs/R0_current_rainfall_only_predictions.parquet,2022005,94283cac9206a3fbef9f2912dd238fb507e4a979d16346e6680c5a86fc488e3f
05_E6_ablation/rainfall_ablation/runs/R0_current_rainfall_only_training_log.csv,2408,9f4499d3803e02179ebb6b6b064a07ccb221db5ec2a0751eb9c53c6291244cdb
05_E6_ablation/rainfall_ablation/runs/R1_current_plus_rain_flag_config.yaml,875,3c494b4706c3df4867b7af3cc63bcdcfbc36800fe70c7d52a0fd62e94b9a7920
05_E6_ablation/rainfall_ablation/runs/R1_current_plus_rain_flag_predictions.parquet,2024486,e0e83f9f9f534635be7cb62cc949a2178f7c668734dff7118341d6f60343520f
05_E6_ablation/rainfall_ablation/runs/R1_current_plus_rain_flag_training_log.csv,2427,48ba2c9f315bf5ef83222fad966f2d19db71c91ccb6bcdb1fca73a0ff012f219
05_E6_ablation/rainfall_ablation/runs/R2_current_flag_plus_lag_config.yaml,919,83550e942ba01dfe0cc63bd06ed73c2d8b0026fc7154921e081d529f0c0a61d3
05_E6_ablation/rainfall_ablation/runs/R2_current_flag_plus_lag_predictions.parquet,2024381,6befe4e6bdd30858495c340d7b303b1dd721e56f7dffcdd6fbb822196fbf8ffa
05_E6_ablation/rainfall_ablation/runs/R2_current_flag_plus_lag_training_log.csv,2415,8f6dc3f2e3cfead771cfbbf7172232e90701eb5b071c1efb15269c70bfdc43be
05_E6_ablation/rainfall_ablation/runs/R3_current_flag_lag_cumulative_config.yaml,987,6e811107a8e1f5a862c9c61f610d15d9225c0f2831cb6920f7cb0bf5e33229c0
05_E6_ablation/rainfall_ablation/runs/R3_current_flag_lag_cumulative_predictions.parquet,2048715,069e8af55c401e5b091a4c08183cb482ec056ee6f1f803bef06070ee78606a67
05_E6_ablation/rainfall_ablation/runs/R3_current_flag_lag_cumulative_training_log.csv,2504,532138f1285487e956fc93819430893d3a47fc9f0adb4656b7ad862e68e53db9
05_E6_ablation/rainfall_ablation/runs/R4_current_flag_lag_cumulative_post_rain_config.yaml,1052,07bbfcb07315259ff578e0c14a42824aae5ea7818dae3b51351db2c91f606ea9
